serieComp,Orden,Operacion,Descripcion,serieEquipo,TrabajoCotizado,TrabajoReal,OSMadre
LAJ00159,505901177001,150,BRACKET ARNES,10040565,1.4,0.0,505901177000
LAJ00159,505901177001,180,RPTS PS46169 - 47%FABRICA 53%INTERCAMBIO,10040565,349.0,0.0,505901177000
LAJ00159,505901177001,200,TTA MAESTRANZA,10040565,172.0,0.0,505901177000
JSM00464,505901173702,10,LAVAR,10039924,2.0,0.0,505901173700
JSM00464,505901173702,20,DESMONTAJE BASE NORMAL PLANA,10039924,2.0,1.0,505901173700
JSM00464,505901173702,30,DESACOPLE SUSPENSION MAZA,10039924,8.0,8.0,505901173700
JSM00464,505901173702,40,DESARME Y EVALUACION WHEEL,10039924,15.0,30.0,505901173700
JSM00464,505901173702,50,EXTRAER STUD WHEEL,10039924,8.0,14.0,505901173700
JSM00464,505901173702,60,DESARME Y EVALUACION FRENO,10039924,13.0,13.0,505901173700
JSM00464,505901173702,70,EXTRAER STUD FRENO,10039924,5.0,6.0,505901173700
JSM00464,505901173702,80,END,10039924,11.5,11.5,505901173700
JSM00464,505901173702,90,ARMAR FRENO,10039924,16.0,16.0,505901173700
JSM00464,505901173702,100,MONTAJE STUD FRENO,10039924,5.0,5.0,505901173700
JSM00464,505901173702,110,ARMAR WHEEL,10039924,17.0,17.0,505901173700
JSM00464,505901173702,120,MONTAJE STUD WHEEL,10039924,8.0,8.0,505901173700
JSM00464,505901173702,130,ACOPLE SUSPENSION MAZA,10039924,8.0,8.0,505901173700
JSM00464,505901173702,140,PINTAR,10039924,2.0,0.0,505901173700
JSM00464,505901173702,150,MONTAJE BASE NORMAL PLANA,10039924,3.0,3.0,505901173700
JSM00464,505901173702,160,INSUMOS REPARACION DE COMPONENTE,10039924,7.6,0.0,505901173700
JSM00464,505901173702,170,PROTECCIONES DE STUD,10039924,1.9,0.0,505901173700
JSM00250,505901177501,10,WASH CONVERTIDOR DE TORQUE,10039864,1.0,0.0,505901177500
JSM00250,505901177501,20,DESARMAR Y EVALUAR CONVERTIDOR DE TORQUE,10039864,14.0,14.0,505901177500
JSM00250,505901177501,30,ARMAR CONVERTIDOR DE TORQUE,10039864,16.0,15.5,505901177500
JSM00250,505901177501,40,PAINT CONVERTIDOR DE TORQUE,10039864,2.0,0.0,505901177500
JSM00250,505901177501,50,TEST CONVERTIDOR DE TORQUE FISURA (END),10039864,3.8,0.0,505901177500
JSM00250,505901177501,60,ARMAR GEAR PUMP HYDRAULIC,10039864,16.0,16.0,505901177500
JSM00250,505901177501,70,DESARMAR Y EVALUAR CONVERTIDOR DE TORQUE,10039864,14.0,14.0,505901177500
JSM00250,505901177501,80,ARMAR CONVERTIDOR DE TORQUE CON CAJA,10039864,16.0,16.0,505901177500
JSM00250,505901177501,90,DESARMAR Y EVALUAR GEAR PUMP HYDRAULIC,10039864,14.0,14.0,505901177500
JSM00250,505901177501,100,PRUEBAS HIDRAULICAS CONVERTIDOR DE TORQU,10039864,44.0,44.0,505901177500
JSM00250,505901177501,190,TTA MAESTRANZA,10039864,15.1,0.0,505901177500
LAJ00436,505901177701,10,LAVAR MOTOR,10040627,1.0,1.0,505901177700
LAJ00436,505901177701,20,DESARMAR MOTOR,10040627,30.8,40.0,505901177700
LAJ00436,505901177701,30,DESARMAR MECANISMO DE VALVULAS,10040627,18.0,26.0,505901177700
LAJ00436,505901177701,40,DESARMAR BANCO DE CULATAS,10040627,36.0,36.0,505901177700
LAJ00436,505901177701,50,DESARMAR CULATA ARMADA (TODO INCL),10040627,38.0,38.0,505901177700
LAJ00436,505901177701,60,DESARMAR GRUPO CAMISA/PISTON/BIELA,10040627,31.0,31.0,505901177700
LAJ00436,505901177701,70,DESARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040627,15.0,15.0,505901177700
LAJ00436,505901177701,80,DESARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040627,15.0,15.0,505901177700
LAJ00436,505901177701,90,DESARMAR TURBOALIMENTADOR,10040627,15.0,15.0,505901177700
LAJ00436,505901177701,100,DESARMAR SISTEMA ELECTRICO,10040627,8.0,8.0,505901177700
LAJ00436,505901177701,110,DESARMAR ALTERNADOR,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,120,DESARMAR BOMBA DE AGUA,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,130,DESARMAR BOMBA AGUA AFTERCOOLER,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,140,DESARMAR BOMBA DE ACEITE MOTOR,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,150,DESARMAR BBA.BARRIDO ACEITE MOTOR,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,160,DESARMAR BBA.TRANSFERENCIA COMBUST,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,170,DESARMAR BBA DE ALTA DE COMBUSTIBLE,10040627,3.0,3.0,505901177700
LAJ00436,505901177701,180,DESARMAR COMPRESOR DE AIRE,10040627,5.0,5.0,505901177700
LAJ00436,505901177701,190,DESARMAR CARTER ACEITE MOTOR,10040627,8.0,8.0,505901177700
LAJ00436,505901177701,200,DESARMAR ENFRIADOR DE ACEITE,10040627,24.0,34.0,505901177700
LAJ00436,505901177701,210,DESARMAR BLOCK DE MOTOR,10040627,30.0,31.0,505901177700
LAJ00436,505901177701,220,INSPECCIONAR PERNO(S),10040627,18.0,18.0,505901177700
LAJ00436,505901177701,230,PRUEBAS HIDRAULICAS CULATAS,10040627,12.0,12.0,505901177700
LAJ00436,505901177701,240,PRUEBA POR FISURAS/FUGAS MOTOR,10040627,12.5,12.0,505901177700
LAJ00436,505901177701,250,END MOTOR,10040627,27.5,27.5,505901177700
LAJ00436,505901177701,260,REV. TECNICA / ESP. EVALUAC. / REV. REPT,10040627,38.0,40.0,505901177700
LAJ00436,505901177701,270,SOPORTE OPERATIVO DESARME,10040627,49.3,49.3,505901177700
LAJ00436,505901177701,280,ARMAR BLOCK DE MOTOR,10040627,20.0,25.0,505901177700
LAJ00436,505901177701,290,ARMAR CARTER ACEITE MOTOR,10040627,15.0,28.0,505901177700
LAJ00436,505901177701,300,ARMAR ENFRIADOR DE ACEITE,10040627,15.0,16.0,505901177700
LAJ00436,505901177701,310,ARMAR BOMBA DE AGUA,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,320,ARMAR BOMBA AGUA AFTERCOOLER,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,330,ARMAR BOMBA DE ACEITE MOTOR,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,340,ARMAR BBA.BARRIDO ACEITE MOTOR,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,350,ARMAR BBA.TRANSFERENCIA COMBUST,10040627,2.0,2.0,505901177700
LAJ00436,505901177701,360,ARMAR BBA DE ALTA DE COMBUSTIBLE,10040627,3.0,3.0,505901177700
LAJ00436,505901177701,370,ARMAR COMPRESOR DE AIRE,10040627,5.0,5.0,505901177700
LAJ00436,505901177701,380,ARMAR TURBOALIMENTADOR,10040627,15.0,16.0,505901177700
LAJ00436,505901177701,390,ARMAR SISTEMA ELECTRICO,10040627,8.0,8.0,505901177700
LAJ00436,505901177701,400,ARMAR ALTERNADOR,10040627,2.0,3.0,505901177700
LAJ00436,505901177701,410,ARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040627,15.0,15.0,505901177700
LAJ00436,505901177701,420,ARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040627,15.0,15.0,505901177700
LAJ00436,505901177701,430,ARMAR GRUPO CAMISA/PISTON/BIELA,10040627,24.0,24.0,505901177700
LAJ00436,505901177701,440,ARMAR CULATA ARMADA (TODO INCL),10040627,35.0,40.0,505901177700
LAJ00436,505901177701,450,ARMAR BANCO DE CULATAS,10040627,25.0,30.0,505901177700
LAJ00436,505901177701,460,ARMAR MECANISMO DE VALVULAS,10040627,15.0,15.0,505901177700
LAJ00436,505901177701,470,ARMAR BLOCK ARMADO(SHORT-BLOCK),10040627,45.0,53.0,505901177700
LAJ00436,505901177701,480,ARMAR BLOCK ARMADO (LONG-BLOCK),10040627,65.0,65.5,505901177700
LAJ00436,505901177701,490,ARMAR MOTOR,10040627,89.3,101.5,505901177700
LAJ00436,505901177701,500,PRUEBA DINAMOMETRICA MOTOR,10040627,30.0,39.5,505901177700
LAJ00436,505901177701,510,AJUSTAR VALVULAS,10040627,6.0,8.0,505901177700
LAJ00436,505901177701,520,PINTAR MOTOR,10040627,2.0,0.0,505901177700
LAJ00436,505901177701,530,DESARMAR FILTRO AUTOLIMPIEZA,10040627,8.0,8.0,505901177700
LAJ00436,505901177701,540,DESARMAR FILTRO CENTRIFUGO,10040627,8.0,8.0,505901177700
LAJ00436,505901177701,550,ARMAR FILTRO AUTOLIMPIEZA,10040627,3.0,6.0,505901177700
LAJ00436,505901177701,560,ARMAR FILTRO CENTRIFUGO,10040627,2.0,3.0,505901177700
LAJ00436,505901177701,570,PRUEBA HIDRAULICA  FILTRO AUTOLIMPIEZA,10040627,10.5,0.0,505901177700
LAJ00436,505901177701,580,SOPORTE OPERATIVO ARMADO,10040627,49.3,50.0,505901177700
LAJ00436,505901177701,590,INSUMOS REPARACION DE COMPONENTE,10040627,49.5,0.0,505901177700
LAJ00436,505901177701,600,MUESTRA ACEITE,10040627,3.5,0.0,505901177700
LAJ00436,505901177701,660,TTA MAESTRANZA,10040627,380.0,0.0,505901177700
JSM00421,505901153903,20,FLETE AEREO NP 1853150,10039907,135.7,0.0,505901153900
JSM00421,505901153909,10,INFORME AFA,10039907,30.0,30.0,505901153900
JSM00421,505901153909,30,DESARMAR Y EVALUAR SUSPENSION,10039907,12.0,13.0,505901153900
JSM00421,505901153909,40,ARMAR SUSPENSION,10039907,13.0,14.0,505901153900
JSM00421,505901153909,60,DESMONTAJE BASE NORMAL PLANA,10039907,2.0,2.5,505901153900
JSM00421,505901153909,70,DESACOPLE SUSPENSION MAZA,10039907,8.0,8.0,505901153900
JSM00421,505901153909,80,DESARME Y EVALUACION WHEEL,10039907,15.0,15.0,505901153900
JSM00421,505901153909,90,EXTRAER STUD WHEEL,10039907,8.0,8.0,505901153900
JSM00421,505901153909,100,DESARME Y EVALUACION FRENO,10039907,13.0,13.5,505901153900
JSM00421,505901153909,110,EXTRAER STUD FRENO,10039907,5.0,5.0,505901153900
JSM00421,505901153909,120,END,10039907,11.5,11.5,505901153900
JSM00356,505901179301,10,LAVAR TRANSMISION,10039882,1.5,1.5,505901179300
JSM00356,505901179301,20,DESARMAR Y EVALUAR TRANSMISION,10039882,12.0,12.0,505901179300
JSM00356,505901179301,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039882,18.0,21.0,505901179300
JSM00356,505901179301,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039882,23.0,23.0,505901179300
JSM00356,505901179301,50,DESARMAR Y EVALUAR CONTROL H.,10039882,10.5,10.5,505901179300
JSM00356,505901179301,60,END,10039882,6.0,6.0,505901179300
JSM00356,505901179301,70,ARMAR PLANETARIO ENTRADA,10039882,22.0,21.0,505901179300
JSM00356,505901179301,80,ARMAR PLANETARIO SALIDA,10039882,22.0,21.0,505901179300
JSM00356,505901179301,90,ARMAR CONTROL H.,10039882,8.0,10.5,505901179300
JSM00356,505901179301,100,ARMAR TRANSMISION,10039882,12.0,10.5,505901179300
JSM00356,505901179301,110,PRUEBA HIDRAULICA,10039882,44.0,43.5,505901179300
JSM00356,505901179301,120,PINTAR,10039882,1.5,0.0,505901179300
JSM00356,505901179301,130,INSUMOS REPARACION DE COMPONENTE,10039882,9.0,0.0,505901179300
JSM00356,505901179301,140,MUESTRA ACEITE,10039882,1.0,0.0,505901179300
JSM00356,505901179301,150,BRACKET ARNES,10039882,1.4,0.0,505901179300
JSM00356,505901179301,220,TTA MAESTRANZA,10039882,99.0,0.0,505901179300
JSM00173,505901180301,10,LAVAR,10039840,1.0,1.0,505901180300
JSM00173,505901180301,20,DESARMAR Y EVALUAR CONVERTIDOR,10039840,14.0,14.0,505901180300
JSM00173,505901180301,30,DESARMAR Y EVALUAR CAJA,10039840,14.0,14.0,505901180300
JSM00173,505901180301,40,DESARMAR Y EVALUAR BOMBA HIDRAULICA,10039840,14.0,14.0,505901180300
JSM00173,505901180301,50,END,10039840,6.0,6.0,505901180300
JSM00173,505901180301,60,ARMAR CAJA,10039840,16.0,15.5,505901180300
JSM00173,505901180301,70,ARMAR CONVERTIDOR,10039840,16.0,15.5,505901180300
JSM00173,505901180301,80,ARMAR BOMBA HIDRAULICA,10039840,16.0,16.0,505901180300
JSM00173,505901180301,90,PRUEBA HIDRAULICA,10039840,44.0,44.0,505901180300
JSM00173,505901180301,100,PINTAR,10039840,2.0,0.0,505901180300
JSM00173,505901180301,110,INSUMOS REPARACION DE COMPONENTE,10039840,7.2,0.0,505901180300
JSM00173,505901180301,120,MUESTRA ACEITE,10039840,1.0,0.0,505901180300
JSM00173,505901180301,190,TTA MAESTRANZA,10039840,19.7,0.0,505901180300
SSP00298,505901180401,10,DESARMAR Y EVALUAR SUSPENSION,10051821,12.0,13.0,505901180400
SSP00298,505901180401,20,ARMAR  SUSPENSION,10051821,12.0,12.0,505901180400
SSP00298,505901180401,30,TTA MAESTRANZA,10051821,66.0,0.0,505901180400
SSP00298,505901180401,50,2° END VASTAGO,10051821,1.5,1.5,505901180400
SSP00298,505901180402,10,LAVAR,10051821,0.5,0.0,505901180400
SSP00298,505901180402,20,DESMONTAJE BASE NORMAL,10051821,2.0,2.5,505901180400
SSP00298,505901180402,30,DESACOPLE SUSPENSION MAZA,10051821,4.0,5.0,505901180400
SSP00298,505901180402,40,DESARME Y EVALUACION WHEEL,10051821,15.0,17.0,505901180400
SSP00298,505901180402,50,EXTRAER STUD WHEEL,10051821,8.0,8.0,505901180400
SSP00298,505901180402,60,DESARME Y EVALUACION FRENO,10051821,12.0,13.5,505901180400
SSP00298,505901180402,70,EXTRAER STUD FRENO,10051821,5.0,5.0,505901180400
SSP00298,505901180402,80,END,10051821,7.0,7.0,505901180400
SSP00298,505901180402,90,ARMAR FRENO,10051821,12.0,12.0,505901180400
SSP00298,505901180402,100,MONTAJE STUD FRENO,10051821,5.0,5.0,505901180400
SSP00298,505901180402,110,ARMAR WHEEL,10051821,15.0,15.0,505901180400
SSP00298,505901180402,120,MONTAJE STUD WHEEL,10051821,8.0,8.0,505901180400
SSP00298,505901180402,130,ACOPLE SUSPENSION MAZA,10051821,8.0,8.0,505901180400
SSP00298,505901180402,140,PINTAR,10051821,2.0,0.0,505901180400
SSP00298,505901180402,150,MONTAJE BASE NORMAL,10051821,2.0,2.0,505901180400
SSP00298,505901180402,160,INSUMOS REPARACION DE COMPONENTE,10051821,6.6,0.0,505901180400
SSP00298,505901180402,170,PROTECCIONES DE STUD,10051821,2.0,0.0,505901180400
22100314,505901180501,10,LAVAR,10058535,1.0,1.5,505901180500
22100314,505901180501,20,DESARMAR Y EVALUAR DIFERENCIAL,10058535,16.0,22.0,505901180500
22100314,505901180501,30,END,10058535,6.0,6.0,505901180500
22100314,505901180501,40,ARMAR DIFERENCIAL,10058535,19.0,19.5,505901180500
22100314,505901180501,50,PINTAR,10058535,1.0,0.0,505901180500
22100314,505901180501,60,INSUMOS REPARACION DE COMPONENTE,10058535,2.2,0.0,505901180500
22100314,505901180501,70,TTA MAESTRANZA,10058535,20.4,0.0,505901180500
JSM00178,505901180601,10,LAVAR,10039844,2.0,0.0,505901180600
JSM00178,505901180601,20,TRANSPORTAR MANDO,10039844,12.0,10.5,505901180600
JSM00178,505901180601,30,DESARMAR Y EVALUAR MANDO,10039844,12.0,12.0,505901180600
JSM00178,505901180601,40,DESARMAR Y EVALUAR WHEEL,10039844,12.0,14.5,505901180600
JSM00178,505901180601,50,EXTRAER STUD WHEEL,10039844,8.0,10.5,505901180600
JSM00178,505901180601,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039844,16.0,16.5,505901180600
JSM00178,505901180601,70,DESARMAR Y EVALUAR FRENO,10039844,14.0,16.0,505901180600
JSM00178,505901180601,80,EXTRAER STUD FRENO,10039844,5.0,5.0,505901180600
JSM00178,505901180601,90,END,10039844,16.0,16.0,505901180600
JSM00178,505901180601,100,ARMAR REDUCCIONES PLANETARIAS,10039844,16.0,18.0,505901180600
JSM00178,505901180601,110,ARMAR FRENO,10039844,16.0,16.0,505901180600
JSM00178,505901180601,120,MONTAR STUD FRENO,10039844,5.0,7.5,505901180600
JSM00178,505901180601,130,ARMAR MANDO,10039844,28.0,29.5,505901180600
JSM00178,505901180601,140,MONTAR STUD WHEEL,10039844,8.0,10.5,505901180600
JSM00178,505901180601,150,PINTAR,10039844,2.0,0.0,505901180600
JSM00178,505901180601,160,MONTAR EN BASE,10039844,2.0,4.0,505901180600
JSM00178,505901180601,170,INSUMOS REPARACION DE COMPONENTE,10039844,8.7,0.0,505901180600
JSM00178,505901180601,180,PROTECCIONES DE STUD,10039844,1.9,0.0,505901180600
JSM00178,505901180601,190,TTA MAESTRANZA,10039844,34.2,0.0,505901180600
JSM00391,505901180701,10,LAVAR,10039895,2.0,0.0,505901180700
JSM00391,505901180701,20,TRANSPORTAR MANDO,10039895,12.0,10.5,505901180700
JSM00391,505901180701,30,DESARMAR Y EVALUAR MANDO,10039895,12.0,13.5,505901180700
JSM00391,505901180701,40,DESARMAR Y EVALUAR WHEEL,10039895,12.0,13.5,505901180700
JSM00391,505901180701,50,EXTRAER STUD WHEEL,10039895,8.0,10.5,505901180700
JSM00391,505901180701,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039895,16.0,17.5,505901180700
JSM00391,505901180701,70,DESARMAR Y EVALUAR FRENO,10039895,14.0,22.5,505901180700
JSM00391,505901180701,80,EXTRAER STUD FRENO,10039895,5.0,0.0,505901180700
JSM00391,505901180701,90,END,10039895,16.0,16.0,505901180700
JSM00391,505901180701,100,ARMAR REDUCCIONES PLANETARIAS,10039895,16.0,17.5,505901180700
JSM00391,505901180701,110,ARMAR FRENO,10039895,16.0,16.0,505901180700
JSM00391,505901180701,120,MONTAR STUD FRENO,10039895,5.0,5.0,505901180700
JSM00391,505901180701,130,ARMAR MANDO,10039895,28.0,29.5,505901180700
JSM00391,505901180701,140,MONTAR STUD WHEEL,10039895,8.0,10.5,505901180700
JSM00391,505901180701,150,PINTAR,10039895,2.0,0.0,505901180700
JSM00391,505901180701,160,MONTAR EN BASE,10039895,2.0,2.0,505901180700
JSM00391,505901180701,170,INSUMOS REPARACION DE COMPONENTE,10039895,8.7,0.0,505901180700
JSM00391,505901180701,180,PROTECCIONES DE STUD,10039895,1.9,0.0,505901180700
JSM00391,505901180701,210,TTA MAESTRANZA,10039895,53.0,0.0,505901180700
LAJ00159,505901177011,20,HH PS46169 - 25%(115HH),10040565,29.0,29.0,505901177000
JSM00410,505901181101,10,LAVAR TRANSMISION,10039900,1.5,3.0,505901181100
JSM00410,505901181101,20,DESARMAR Y EVALUAR TRANSMISION,10039900,12.0,12.0,505901181100
JSM00410,505901181101,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039900,18.0,21.0,505901181100
JSM00410,505901181101,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039900,23.0,24.5,505901181100
JSM00410,505901181101,50,DESARMAR Y EVALUAR CONTROL H.,10039900,10.5,12.0,505901181100
JSM00410,505901181101,60,END,10039900,6.0,6.0,505901181100
JSM00410,505901181101,70,ARMAR PLANETARIO ENTRADA,10039900,22.0,22.0,505901181100
JSM00410,505901181101,80,ARMAR PLANETARIO SALIDA,10039900,22.0,21.0,505901181100
JSM00410,505901181101,90,ARMAR CONTROL H.,10039900,8.0,10.5,505901181100
JSM00410,505901181101,100,ARMAR TRANSMISION,10039900,12.0,12.0,505901181100
JSM00410,505901181101,110,PRUEBA HIDRAULICA,10039900,44.0,44.0,505901181100
JSM00410,505901181101,120,PINTAR,10039900,1.5,0.0,505901181100
JSM00410,505901181101,130,INSUMOS REPARACION DE COMPONENTE,10039900,9.0,0.0,505901181100
JSM00410,505901181101,140,MUESTRA ACEITE,10039900,1.0,0.0,505901181100
JSM00410,505901181101,150,BRACKET ARNES,10039900,1.4,0.0,505901181100
JSM00410,505901181101,230,Informe AFA,10039900,31.0,31.0,505901181100
JSM00410,505901181101,240,TTA MAESTRANZA,10039900,58.1,0.0,505901181100
LAJ00235,505901181201,10,DESARME Y EVALUACION SUSPENSION,10040601,12.0,12.0,505901181200
LAJ00235,505901181201,20,ARMAR SUSPENSION,10040601,13.0,13.0,505901181200
JSM00421,505901181301,10,LAVAR MOTOR,10039907,2.4,2.4,505901181300
JSM00421,505901181301,20,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039907,24.0,24.0,505901181300
JSM00421,505901181301,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039907,64.5,71.5,505901181300
JSM00421,505901181301,40,DESARMAR Y EVALUAR BLOCK DE MOTOR DELANT,10039907,13.8,14.0,505901181300
JSM00421,505901181301,50,MEDICION ALTURA BLOCK DELANTERO,10039907,3.0,13.0,505901181300
JSM00421,505901181301,60,DESARMAR PISTON Y BIELA DELANTERO,10039907,8.4,10.0,505901181300
JSM00421,505901181301,70,PRUEBA POR FISURAS/FUGAS MOTOR DELANTERO,10039907,12.9,14.0,505901181300
JSM00421,505901181301,80,END MOTOR DELANTERO,10039907,23.5,23.5,505901181300
JSM00421,505901181301,90,DESARMAR TURBOALIMENTADOR DELANTERO,10039907,2.4,2.5,505901181300
JSM00421,505901181301,100,DESARMAR SISTEMA ELECTRICO DELANTERO,10039907,6.0,6.0,505901181300
JSM00421,505901181301,110,DESARMAR ALTERNADOR,10039907,3.6,3.5,505901181300
JSM00421,505901181301,120,DESARMAR COMPRESOR DEL A/C,10039907,0.6,0.5,505901181300
JSM00421,505901181301,130,DESARMAR BOMBA DE AGUA DELANTERO,10039907,1.8,2.0,505901181300
JSM00421,505901181301,140,DESARMAR BOMBA AGUA AFTERCOOLER DELANTER,10039907,1.8,1.5,505901181300
JSM00421,505901181301,150,DESARMAR BOMBA DE ACEITE MOTOR DELANTERO,10039907,1.2,1.0,505901181300
JSM00421,505901181301,160,DESARMAR BBA.BARRIDO ACEITE MOTOR,10039907,1.2,1.0,505901181300
JSM00421,505901181301,170,DESARMAR BBA.TRANSFER.COMBUST DELANTERO,10039907,1.2,11.0,505901181300
JSM00421,505901181301,180,DESARMAR COMPRESOR DE AIRE,10039907,1.2,1.0,505901181300
JSM00421,505901181301,190,DESARMAR MANDO DE ACCESORIO,10039907,18.0,18.5,505901181300
JSM00421,505901181301,200,DESARMAR CULATA ARMADA (TODO INCL) DELAN,10039907,21.0,26.0,505901181300
JSM00421,505901181301,210,DESARMAR INTERCAMBIADOR DE CALOR DELANTE,10039907,18.0,18.0,505901181300
JSM00421,505901181301,220,DESARMAR CARTER ACEITE MOTOR DELANTERO,10039907,2.4,2.0,505901181300
JSM00421,505901181301,230,DESARMAR CAJA ENGRANAJES DISTRIBUC DELAN,10039907,12.0,12.0,505901181300
JSM00421,505901181301,240,DESARMAR CAJA ENGRANAJES DISTRIBUC DELAN,10039907,8.4,8.0,505901181300
JSM00421,505901181301,250,DESARMAR MECANISMO DE VALVULAS DELANTERO,10039907,8.4,10.0,505901181300
JSM00421,505901181301,260,DESARMAR BANCO DE CULATAS DELANTERO,10039907,14.4,14.0,505901181300
JSM00421,505901181301,270,INSPECCIONAR PERNOS DELANTEROS,10039907,8.0,8.1,505901181300
JSM00421,505901181301,280,SOPORTE OPERATIVO DESARME FRONT,10039907,31.5,41.5,505901181300
JSM00421,505901181301,290,ARMAR PISTON Y BIELA DELANTERO,10039907,8.4,10.0,505901181300
JSM00421,505901181301,300,ARMAR TURBOALIMENTADOR DELANTERO,10039907,2.4,3.0,505901181300
JSM00421,505901181301,310,ARMAR SISTEMA ELECTRICO DELANTERO,10039907,6.0,6.0,505901181300
JSM00421,505901181301,320,ARMAR ALTERNADOR,10039907,3.6,4.0,505901181300
JSM00421,505901181301,330,ARMAR COMPRESOR DEL A/C,10039907,0.6,1.0,505901181300
JSM00421,505901181301,340,ARMAR BOMBA DE AGUA DELANTERO,10039907,1.8,2.0,505901181300
JSM00421,505901181301,350,ARMAR BOMBA AGUA AFTERCOOLER DELANTERO,10039907,1.8,2.0,505901181300
JSM00421,505901181301,360,ARMAR BOMBA DE ACEITE MOTOR DELANTERO,10039907,1.2,2.0,505901181300
JSM00421,505901181301,370,ARMAR BBA.BARRIDO ACEITE MOTOR,10039907,1.2,2.0,505901181300
JSM00421,505901181301,380,ARMAR BBA.TRANSFER.COMBUST DELANTERO,10039907,1.2,2.0,505901181300
JSM00421,505901181301,390,ARMAR COMPRESOR DE AIRE,10039907,1.2,2.0,505901181300
JSM00421,505901181301,400,ARMAR MANDO DE ACCESORIO,10039907,18.0,18.0,505901181300
JSM00421,505901181301,410,ARMAR CULATA ARMADA (TODO INCL) DELANTER,10039907,21.0,21.0,505901181300
JSM00421,505901181301,420,ARMAR INTERCAMBIADOR DE CALOR DELANTERO,10039907,18.0,19.0,505901181300
JSM00421,505901181301,430,ARMAR CARTER ACEITE MOTOR DELANTERO,10039907,2.4,2.4,505901181300
JSM00421,505901181301,440,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039907,12.0,12.0,505901181300
JSM00421,505901181301,450,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039907,8.4,8.0,505901181300
JSM00421,505901181301,460,ARMAR MECANISMO DE VALVULAS DELANTERO,10039907,8.4,13.4,505901181300
JSM00421,505901181301,470,ARMAR BANCO DE CULATAS DELANTERO,10039907,14.4,16.0,505901181300
JSM00421,505901181301,480,ARMAR MOTOR DELANTERO,10039907,124.5,150.0,505901181300
JSM00421,505901181301,490,SOPORTE OPERATIVO ARMADO FRONT,10039907,31.5,31.9,505901181300
JSM00421,505901181301,500,INSUMOS REPARACION DE COMPONENTE,10039907,30.3,0.0,505901181300
JSM00421,505901181301,600,TTAS MAESTRANZA,10039907,285.5,0.0,505901181300
LAJ00235,505901181202,10,LAVAR,10040601,2.0,0.0,505901181200
LAJ00235,505901181202,20,DESMONTAJE BASE NORMAL PLANA,10040601,2.0,2.5,505901181200
LAJ00235,505901181202,30,DESACOPLE SUSPENSION MAZA,10040601,8.0,8.0,505901181200
LAJ00235,505901181202,40,DESARME Y EVALUACION WHEEL,10040601,15.0,15.0,505901181200
LAJ00235,505901181202,50,EXTRAER STUD WHEEL,10040601,8.0,8.0,505901181200
LAJ00235,505901181202,60,DESARME Y EVALUACION FRENO,10040601,13.0,14.5,505901181200
LAJ00235,505901181202,70,EXTRAER STUD FRENO,10040601,5.0,5.0,505901181200
LAJ00235,505901181202,80,END,10040601,11.6,11.5,505901181200
LAJ00235,505901181202,90,ARMAR FRENO,10040601,16.0,16.0,505901181200
LAJ00235,505901181202,100,MONTAJE STUD FRENO,10040601,5.0,5.0,505901181200
LAJ00235,505901181202,110,ARMAR WHEEL,10040601,17.0,17.0,505901181200
LAJ00235,505901181202,120,MONTAJE STUD WHEEL,10040601,8.0,8.0,505901181200
LAJ00235,505901181202,130,ACOPLE SUSPENSION MAZA,10040601,8.0,8.0,505901181200
LAJ00235,505901181202,140,PINTAR,10040601,2.0,0.0,505901181200
LAJ00235,505901181202,150,MONTAJE BASE NORMAL PLANA,10040601,3.0,3.0,505901181200
LAJ00235,505901181202,160,INSUMOS REPARACION DE COMPONENTE,10040601,7.6,0.0,505901181200
LAJ00235,505901181202,170,PROTECCIONES DE STUD,10040601,1.9,0.0,505901181200
JSM00421,505901181302,10,DESARMAR Y EVALUAR MOTOR TRASERO,10039907,64.5,73.5,505901181300
JSM00421,505901181302,20,DESARMAR Y EVALUAR BLOCK DE MOTOR TRASER,10039907,13.8,13.0,505901181300
